report_date,mall,media,campaign_id,campaign_name,impressions,clicks,cost,conversions,conversion_value
2026-02-10,cloop,meta,,FB_애사비소다_판매_03,53123,608,578373.0,37.0,2023097.0
2026-02-10,cloop,meta,,FB_애사비소다_판매_TCPA_01,14898,286,227782.0,20.0,891900.0
2026-02-10,cloop,meta,,FB_애사비소다_판매_TROAS_01,6936,125,86258.0,12.0,782900.0
2026-02-10,cloop,meta,,FB_프로모션_허브_수동_판매_02,0,0,0.0,5.0,297921.0
2026-02-10,cloop,meta,,FB_프로모션_허브_판매_02,0,0,0.0,2.0,92500.0
2026-02-10,cloop,meta,,FB_프로모션_허브_판매_전환값최대화_02,99143,1427,1298283.0,91.0,5524053.0
2026-02-10,cloop,meta,,FB_화이바_판매_01,40197,536,833163.0,34.0,1663493.0
2026-02-10,cloop,meta,,FB_화이바_판매_03 (전환값최대화),20048,573,373553.0,23.0,1590931.0
2026-02-11,cloop,meta,,FB_귤사비소다_판매_01,69454,680,755025.0,44.0,2316682.0
2026-02-11,cloop,meta,,FB_귤사비소다_판매_02 (전환값최대화),24841,271,273317.0,11.0,644945.0
2026-02-11,cloop,meta,,FB_귤사비소다_판매_결제시작_01,97838,1163,1391659.0,97.0,5739965.0
2026-02-11,cloop,meta,,FB_매사비소다_판매_01,135688,1673,1545991.0,78.0,4814977.0
2026-02-11,cloop,meta,,FB_애사비소다_96골라담기_판매_01,158544,2078,1632893.0,111.0,5968084.0
2026-02-11,cloop,meta,,FB_애사비소다_96골라담기_판매_02 (전환값최대화),31515,541,495094.0,38.0,2579963.0
2026-02-11,cloop,meta,,FB_애사비소다_판매_01 (전환값최대화),66906,936,1033640.0,61.0,3891314.0
2026-02-11,cloop,meta,,FB_애사비소다_판매_03,47762,556,538090.0,49.0,2943430.0
2026-02-11,cloop,meta,,FB_애사비소다_판매_TCPA_01,22547,452,375087.0,39.0,2184294.0
2026-02-11,cloop,meta,,FB_애사비소다_판매_TROAS_01,1438,32,21954.0,8.0,692600.0
2026-02-11,cloop,meta,,FB_프로모션_허브_수동_판매_02,0,0,0.0,1.0,28900.0
2026-02-11,cloop,meta,,FB_프로모션_허브_판매_02,0,0,0.0,0.0,0.0
2026-02-11,cloop,meta,,FB_프로모션_허브_판매_전환값최대화_02,82837,1187,1151640.0,91.0,6542361.0
2026-02-11,cloop,meta,,FB_화이바_판매_01,37818,531,808164.0,53.0,2628508.0
2026-02-11,cloop,meta,,FB_화이바_판매_03 (전환값최대화),17674,369,317413.0,10.0,624200.0
2026-02-12,cloop,meta,,FB_귤사비소다_판매_01,102928,733,952734.0,38.0,2121445.0
2026-02-12,cloop,meta,,FB_귤사비소다_판매_02 (전환값최대화),6945,67,79434.0,3.0,171202.0
2026-02-12,cloop,meta,,FB_귤사비소다_판매_결제시작_01,96346,1131,1407386.0,65.0,3413833.0
2026-02-12,cloop,meta,,FB_매사비소다_판매_01,163374,1770,1855080.0,84.0,4914297.0
2026-02-12,cloop,meta,,FB_애사비소다_96골라담기_판매_01,197809,1676,1758529.0,86.0,4244869.0
2026-02-12,cloop,meta,,FB_애사비소다_96골라담기_판매_02 (전환값최대화),28995,624,492281.0,37.0,2097981.0
2026-02-12,cloop,meta,,FB_애사비소다_판매_01 (전환값최대화),71816,1145,1174468.0,64.0,4114959.0
2026-02-12,cloop,meta,,FB_애사비소다_판매_03,53011,501,612514.0,32.0,1718102.0
2026-02-12,cloop,meta,,FB_애사비소다_판매_TCPA_01,42452,592,643774.0,53.0,2865484.0
2026-02-12,cloop,meta,,FB_애사비소다_판매_TROAS_01,3009,81,55012.0,4.0,287362.0
2026-02-12,cloop,meta,,FB_프로모션_허브_수동_판매_02,0,0,0.0,0.0,0.0
2026-02-12,cloop,meta,,FB_프로모션_허브_판매_전환값최대화_02,82152,1127,1282596.0,88.0,6060740.0
2026-02-12,cloop,meta,,FB_화이바_판매_01,61875,671,1007153.0,57.0,2457361.0
2026-02-12,cloop,meta,,FB_화이바_판매_03 (전환값최대화),27569,479,492948.0,22.0,1260492.0
2026-02-13,cloop,meta,,FB_귤사비소다_판매_01,69128,811,668723.0,29.0,1660677.0
2026-02-13,cloop,meta,,FB_귤사비소다_판매_결제시작_01,96546,1196,1221535.0,52.0,2982354.0
2026-02-13,cloop,meta,,FB_매사비소다_판매_01,172013,1560,1671752.0,55.0,2988360.0
2026-02-13,cloop,meta,,FB_애사비소다_96골라담기_판매_01,170387,1586,1320931.0,82.0,4317888.0
2026-02-13,cloop,meta,,FB_애사비소다_96골라담기_판매_02 (전환값최대화),36833,579,511571.0,35.0,1897400.0
2026-02-13,cloop,meta,,FB_애사비소다_판매_01 (전환값최대화),94637,1087,1203112.0,51.0,3449346.0
2026-02-13,cloop,meta,,FB_애사비소다_판매_03,52485,360,525770.0,28.0,1581851.0
2026-02-13,cloop,meta,,FB_애사비소다_판매_TCPA_01,34091,464,429093.0,26.0,1213172.0
2026-02-13,cloop,meta,,FB_애사비소다_판매_TROAS_01,4727,76,67458.0,4.0,255300.0
2026-02-13,cloop,meta,,FB_프로모션_허브_수동_판매_02,0,0,0.0,0.0,0.0
2026-02-13,cloop,meta,,FB_프로모션_허브_판매_전환값최대화_02,86839,1562,1289964.0,57.0,4234648.0
2026-02-13,cloop,meta,,FB_화이바_판매_01,76139,673,922678.0,54.0,2884766.0
2026-02-13,cloop,meta,,FB_화이바_판매_03 (전환값최대화),48454,575,664762.0,33.0,1936442.0
2026-02-14,cloop,meta,,FB_귤사비소다_판매_01,53164,596,539324.0,29.0,1617842.0
2026-02-14,cloop,meta,,FB_귤사비소다_판매_결제시작_01,71859,803,799761.0,39.0,2444827.0
2026-02-14,cloop,meta,,FB_매사비소다_판매_01,124378,1388,1184565.0,36.0,1964201.0
2026-02-14,cloop,meta,,FB_애사비소다_96골라담기_판매_01,186789,1807,1261605.0,78.0,3925179.0
2026-02-14,cloop,meta,,FB_애사비소다_96골라담기_판매_02 (전환값최대화),53941,865,602843.0,51.0,3177166.0
2026-02-14,cloop,meta,,FB_애사비소다_판매_01 (전환값최대화),97348,1304,1101022.0,48.0,3290501.0
2026-02-14,cloop,meta,,FB_애사비소다_판매_03,47100,296,402441.0,20.0,1143463.0
2026-02-14,cloop,meta,,FB_애사비소다_판매_TCPA_01,51369,595,500181.0,36.0,2052058.0
2026-02-14,cloop,meta,,FB_애사비소다_판매_TROAS_01,27032,406,302327.0,16.0,927200.0
2026-02-14,cloop,meta,,FB_프로모션_허브_수동_판매_02,0,0,0.0,1.0,90900.0
2026-02-14,cloop,meta,,FB_프로모션_허브_판매_전환값최대화_02,81414,1290,1151857.0,50.0,3162352.0
2026-02-14,cloop,meta,,FB_화이바_판매_01,85870,801,980377.0,56.0,2928595.0
2026-02-14,cloop,meta,,FB_화이바_판매_03 (전환값최대화),50827,612,622757.0,36.0,2207114.0
2026-02-15,cloop,meta,,FB_귤사비소다_판매_01,53509,534,562643.0,24.0,1102202.0
2026-02-15,cloop,meta,,FB_귤사비소다_판매_결제시작_01,69848,629,798433.0,43.0,2661021.0
2026-02-15,cloop,meta,,FB_매사비소다_판매_01,117433,1263,1151650.0,60.0,3228188.0
2026-02-15,cloop,meta,,FB_애사비소다_96골라담기_판매_01,272689,2126,1846013.0,100.0,4856771.0
2026-02-15,cloop,meta,,FB_애사비소다_96골라담기_판매_02 (전환값최대화),72761,1238,843510.0,59.0,3538731.0
2026-02-15,cloop,meta,,FB_애사비소다_판매_01 (전환값최대화),88154,1250,1056096.0,49.0,3449763.0
2026-02-15,cloop,meta,,FB_애사비소다_판매_03,60038,337,410510.0,37.0,1857453.0
2026-02-15,cloop,meta,,FB_애사비소다_판매_TCPA_01,17700,196,178881.0,25.0,1370860.0
2026-02-15,cloop,meta,,FB_애사비소다_판매_TROAS_01,32189,464,384256.0,27.0,1609451.0
2026-02-15,cloop,meta,,FB_프로모션_허브_판매_전환값최대화_02,87486,1354,1222832.0,84.0,5293590.0
2026-02-15,cloop,meta,,FB_화이바_판매_01,106249,1016,1298982.0,57.0,2781807.0
2026-02-15,cloop,meta,,FB_화이바_판매_03 (전환값최대화),47914,490,594069.0,28.0,1556500.0
2026-02-16,cloop,meta,,FB_귤사비소다_판매_01,55562,562,653726.0,27.0,1479294.0
2026-02-16,cloop,meta,,FB_귤사비소다_판매_결제시작_01,74384,744,820393.0,46.0,2527157.0
2026-02-16,cloop,meta,,FB_매사비소다_판매_01,105202,939,1076871.0,46.0,2585396.0
2026-02-16,cloop,meta,,FB_애사비소다_96골라담기_판매_01,285478,2508,1882297.0,102.0,5294477.0
2026-02-16,cloop,meta,,FB_애사비소다_96골라담기_판매_02 (전환값최대화),89172,1390,970705.0,79.0,4434907.0
2026-02-16,cloop,meta,,FB_애사비소다_판매_01 (전환값최대화),74488,948,893277.0,40.0,2565664.0
2026-02-16,cloop,meta,,FB_애사비소다_판매_03,24489,139,169015.0,4.0,138600.0
2026-02-16,cloop,meta,,FB_애사비소다_판매_TCPA_01,37372,487,372013.0,31.0,1576233.0
2026-02-16,cloop,meta,,FB_애사비소다_판매_TROAS_01,5309,91,66133.0,7.0,424600.0
2026-02-16,cloop,meta,,FB_프로모션_허브_판매_전환값최대화_02,77575,1170,1145040.0,50.0,3270502.0
2026-02-16,cloop,meta,,FB_화이바_판매_01,124377,1279,1589252.0,95.0,4915237.0
2026-02-16,cloop,meta,,FB_화이바_판매_03 (전환값최대화),66122,641,759291.0,33.0,2223771.0
2026-02-17,cloop,meta,,FB_귤사비소다_판매_01,34353,384,403886.0,19.0,1107311.0
2026-02-17,cloop,meta,,FB_귤사비소다_판매_결제시작_01,76965,778,782288.0,42.0,2229200.0
2026-02-17,cloop,meta,,FB_매사비소다_판매_01,85958,935,820265.0,49.0,2621261.0
2026-02-17,cloop,meta,,FB_애사비소다_96골라담기_판매_01,255285,2620,1605318.0,98.0,4611302.0
2026-02-17,cloop,meta,,FB_애사비소다_96골라담기_판매_02 (전환값최대화),98778,1397,1051006.0,59.0,3393762.0
2026-02-17,cloop,meta,,FB_애사비소다_판매_01 (전환값최대화),76831,773,952276.0,40.0,2773185.0
2026-02-17,cloop,meta,,FB_애사비소다_판매_03,0,0,0.0,2.0,108619.0
2026-02-17,cloop,meta,,FB_애사비소다_판매_TCPA_01,38685,449,369170.0,21.0,1265072.0
2026-02-17,cloop,meta,,FB_애사비소다_판매_TROAS_01,9493,151,110238.0,9.0,555100.0
2026-02-17,cloop,meta,,FB_프로모션_허브_판매_전환값최대화_02,77406,1029,997563.0,49.0,3342748.0
2026-02-17,cloop,meta,,FB_화이바_판매_01,166880,1688,1959145.0,99.0,5193442.0
2026-02-17,cloop,meta,,FB_화이바_판매_03 (전환값최대화),64943,662,774699.0,44.0,2791057.0
2026-02-18,cloop,meta,,FB_귤사비소다_판매_01,58108,783,608627.0,57.0,3254243.0
2026-02-18,cloop,meta,,FB_귤사비소다_판매_결제시작_01,83004,768,890691.0,83.0,4690511.0
2026-02-18,cloop,meta,,FB_매사비소다_판매_01,47574,327,423161.0,47.0,2947284.0
2026-02-18,cloop,meta,,FB_애사비소다_96골라담기_판매_01,256364,1918,1632052.0,130.0,6782766.0
2026-02-18,cloop,meta,,FB_애사비소다_96골라담기_판매_02 (전환값최대화),121248,1847,1356595.0,116.0,6502130.0
2026-02-18,cloop,meta,,FB_애사비소다_판매_01 (전환값최대화),80414,928,1097394.0,95.0,6159446.0
2026-02-18,cloop,meta,,FB_애사비소다_판매_03,0,0,0.0,4.0,274100.0
2026-02-18,cloop,meta,,FB_애사비소다_판매_TCPA_01,39036,470,456711.0,44.0,2157902.0
2026-02-18,cloop,meta,,FB_애사비소다_판매_TROAS_01,54234,696,597060.0,63.0,3897785.0
2026-02-18,cloop,meta,,FB_프로모션_허브_판매_전환값최대화_02,94613,985,959147.0,80.0,5477670.0
2026-02-18,cloop,meta,,FB_화이바_판매_01,223346,2178,2489992.0,147.0,7240985.0
2026-02-18,cloop,meta,,FB_화이바_판매_03 (전환값최대화),54547,712,819513.0,68.0,4310289.0
2026-02-19,cloop,meta,,FB_귤사비소다_결제시작_전환수최대화,70515,818,886335.0,56.0,3085385.0
2026-02-19,cloop,meta,,FB_귤사비소다_구매_전환수최대화,45381,703,529786.0,32.0,1925376.0
2026-02-19,cloop,meta,,FB_매사비소다_판매_01,0,0,0.0,1.0,47900.0
2026-02-19,cloop,meta,,FB_애사비소다_구매_전환값최대화,86212,905,1056458.0,64.0,4087163.0
2026-02-19,cloop,meta,,FB_애사비소다_구매_전환값최대화_골라담기,115893,1445,1283480.0,80.0,4593297.0
2026-02-19,cloop,meta,,FB_애사비소다_구매_전환수최대화_TCPA,90429,719,894456.0,49.0,2666586.0
2026-02-19,cloop,meta,,FB_애사비소다_구매_전환수최대화_TROAS,27558,288,276184.0,31.0,1585258.0
2026-02-19,cloop,meta,,FB_애사비소다_구매_전환수최대화_골라담기,172267,1110,1312051.0,87.0,4278629.0
2026-02-19,cloop,meta,,FB_애사비소다_판매_03,0,0,0.0,0.0,0.0
2026-02-19,cloop,meta,,FB_프로모션_애사비소다_결제시작_전환수최대화,104175,2059,1286990.0,51.0,2573868.0
2026-02-19,cloop,meta,,FB_프로모션_애사비소다_구매_전환값최대화,94057,1193,963335.0,71.0,3484759.0
2026-02-19,cloop,meta,,FB_프로모션_허브_구매_전환값최대화,52242,738,690261.0,31.0,2309759.0
2026-02-19,cloop,meta,,FB_화이바_구매_전환값최대화,68610,645,904260.0,48.0,2662856.0
2026-02-19,cloop,meta,,FB_화이바_구매_전환수최대화,165837,1669,2025922.0,111.0,5660153.0
2026-02-20,cloop,meta,,FB_귤사비소다_결제시작_전환수최대화,106310,729,970012.0,83.0,5152746.0
2026-02-20,cloop,meta,,FB_귤사비소다_구매_전환수최대화,62737,477,542513.0,41.0,2567774.0
2026-02-20,cloop,meta,,FB_매사비소다_판매_01,0,0,0.0,3.0,178400.0
2026-02-20,cloop,meta,,FB_애사비소다_구매_전환값최대화,68722,975,1153439.0,113.0,7473555.0
2026-02-20,cloop,meta,,FB_애사비소다_구매_전환값최대화_골라담기,92573,1373,1296651.0,133.0,8683318.0
2026-02-20,cloop,meta,,FB_애사비소다_구매_전환수최대화_TCPA,181901,686,1309093.0,64.0,3684267.0
2026-02-20,cloop,meta,,FB_애사비소다_구매_전환수최대화_TROAS,130676,707,1086422.0,47.0,3090203.0
2026-02-20,cloop,meta,,FB_애사비소다_구매_전환수최대화_골라담기,204679,1229,1566848.0,204.0,11947001.0
2026-02-20,cloop,meta,,FB_애사비소다_판매_03,0,0,0.0,2.0,111910.0
2026-02-20,cloop,meta,,FB_프로모션_애사비소다_결제시작_전환수최대화,101403,2045,1121847.0,110.0,6560061.0
2026-02-20,cloop,meta,,FB_프로모션_애사비소다_구매_전환값최대화,153714,1224,1183735.0,105.0,5756202.0
2026-02-20,cloop,meta,,FB_프로모션_허브_구매_전환값최대화,70772,515,749209.0,57.0,3948124.0
2026-02-20,cloop,meta,,FB_화이바_구매_전환값최대화,82412,532,894494.0,60.0,3627384.0
2026-02-20,cloop,meta,,FB_화이바_구매_전환수최대화,270159,1822,2460552.0,151.0,8333699.0
2026-02-21,cloop,meta,,FB_귤사비소다_결제시작_전환수최대화,63478,706,664701.0,45.0,2364101.0
2026-02-21,cloop,meta,,FB_귤사비소다_구매_전환수최대화,34149,486,327949.0,21.0,1003852.0
2026-02-21,cloop,meta,,FB_매사비소다_판매_01,0,0,0.0,1.0,56000.0
2026-02-21,cloop,meta,,FB_애사비소다_구매_전환값최대화,96525,1001,1223842.0,68.0,4708628.0
2026-02-21,cloop,meta,,FB_애사비소다_구매_전환값최대화_골라담기,127323,1636,1414022.0,81.0,4813786.0
2026-02-21,cloop,meta,,FB_애사비소다_구매_전환수최대화_TCPA,142724,1349,1017994.0,71.0,3402328.0
2026-02-21,cloop,meta,,FB_애사비소다_구매_전환수최대화_TROAS,98817,1066,1068846.0,93.0,5748541.0
2026-02-21,cloop,meta,,FB_애사비소다_구매_전환수최대화_골라담기,120167,1312,1001291.0,97.0,4744921.0
2026-02-21,cloop,meta,,FB_프로모션_애사비소다_결제시작_전환수최대화,56234,1232,627258.0,43.0,2588006.0
2026-02-21,cloop,meta,,FB_프로모션_애사비소다_구매_전환값최대화,63848,819,645426.0,50.0,2612809.0
2026-02-21,cloop,meta,,FB_프로모션_허브_구매_전환값최대화,45748,457,510491.0,44.0,2860417.0
2026-02-21,cloop,meta,,FB_화이바_구매_전환값최대화,60668,551,780570.0,33.0,1830741.0
2026-02-21,cloop,meta,,FB_화이바_구매_전환수최대화,120183,1258,1498749.0,89.0,4983902.0
2026-02-22,cloop,meta,,FB_귤사비소다_결제시작_전환수최대화,115689,1189,1216580.0,84.0,4936871.0
2026-02-22,cloop,meta,,FB_귤사비소다_구매_전환수최대화,35918,435,377095.0,36.0,1997017.0
2026-02-22,cloop,meta,,FB_매사비소다_판매_01,0,0,0.0,4.0,238700.0
2026-02-22,cloop,meta,,FB_애사비소다_구매_전환값최대화,127029,1196,1555666.0,122.0,8174969.0
2026-02-22,cloop,meta,,FB_애사비소다_구매_전환값최대화_골라담기,121396,1602,1555971.0,89.0,4848059.0
2026-02-22,cloop,meta,,FB_애사비소다_구매_전환수최대화_TCPA,134788,1346,959837.0,90.0,4932118.0
2026-02-22,cloop,meta,,FB_애사비소다_구매_전환수최대화_TROAS,76524,835,846116.0,68.0,4297953.0
2026-02-22,cloop,meta,,FB_애사비소다_구매_전환수최대화_골라담기,149446,1525,1217454.0,101.0,5595733.0
2026-02-22,cloop,meta,,FB_애사비소다_판매_03,0,0,0.0,0.0,0.0
2026-02-22,cloop,meta,,FB_프로모션_애사비소다_결제시작_전환수최대화,47877,1256,573842.0,42.0,2299537.0
2026-02-22,cloop,meta,,FB_프로모션_애사비소다_구매_전환값최대화,95483,1271,860211.0,60.0,3122742.0
2026-02-22,cloop,meta,,FB_프로모션_허브_구매_전환값최대화,45496,562,551071.0,39.0,2528309.0
2026-02-22,cloop,meta,,FB_화이바_구매_전환값최대화,71690,703,902806.0,65.0,3634129.0
2026-02-22,cloop,meta,,FB_화이바_구매_전환수최대화,190586,2033,2356474.0,141.0,7057520.0
2026-02-23,cloop,meta,,FB_귤사비소다_결제시작_전환수최대화,112715,1115,1246904.0,86.0,5013498.0
2026-02-23,cloop,meta,,FB_귤사비소다_구매_전환수최대화,40426,339,410902.0,31.0,1400770.0
2026-02-23,cloop,meta,,FB_매사비소다_판매_01,0,0,0.0,0.0,0.0
2026-02-23,cloop,meta,,FB_애사비소다_구매_전환값최대화,140125,1114,1481411.0,79.0,5094225.0
2026-02-23,cloop,meta,,FB_애사비소다_구매_전환값최대화_골라담기,123325,1424,1488387.0,105.0,5933525.0
2026-02-23,cloop,meta,,FB_애사비소다_구매_전환수최대화_TCPA,76655,851,691518.0,55.0,3017811.0
2026-02-23,cloop,meta,,FB_애사비소다_구매_전환수최대화_TROAS,37458,356,353151.0,30.0,1673571.0
2026-02-23,cloop,meta,,FB_애사비소다_구매_전환수최대화_골라담기,121048,1232,1011412.0,95.0,4916904.0
2026-02-23,cloop,meta,,FB_프로모션_애사비소다_결제시작_전환수최대화,49462,991,545731.0,44.0,2649968.0
2026-02-23,cloop,meta,,FB_프로모션_애사비소다_구매_전환값최대화,71927,919,644979.0,74.0,3936096.0
2026-02-23,cloop,meta,,FB_프로모션_허브_구매_전환값최대화,10663,116,130052.0,12.0,823621.0
2026-02-23,cloop,meta,,FB_화이바_구매_전환값최대화,85408,634,884699.0,48.0,2830412.0
2026-02-23,cloop,meta,,FB_화이바_구매_전환수최대화,127026,1412,1762626.0,94.0,4946401.0
2026-02-24,cloop,meta,,FB_귤사비소다_결제시작_전환수최대화,105098,1054,1248359.0,112.0,5606373.0
2026-02-24,cloop,meta,,FB_귤사비소다_구매_전환수최대화,17865,172,194011.0,18.0,859353.0
2026-02-24,cloop,meta,,FB_매사비소다_판매_01,0,0,0.0,0.0,0.0
2026-02-24,cloop,meta,,FB_애사비소다_구매_전환값최대화,163158,1366,1438293.0,81.0,5026049.0
2026-02-24,cloop,meta,,FB_애사비소다_구매_전환값최대화_골라담기,93821,1222,1439353.0,110.0,6282773.0
2026-02-24,cloop,meta,,FB_애사비소다_구매_전환수최대화_TCPA,57604,767,694746.0,61.0,3051728.0
2026-02-24,cloop,meta,,FB_애사비소다_구매_전환수최대화_TROAS,73858,930,907384.0,64.0,4196488.0
2026-02-24,cloop,meta,,FB_애사비소다_구매_전환수최대화_골라담기,111710,1109,1103540.0,102.0,5097433.0
2026-02-24,cloop,meta,,FB_프로모션_애사비소다_결제시작_전환수최대화,41875,929,495613.0,52.0,2817958.0
2026-02-24,cloop,meta,,FB_프로모션_애사비소다_구매_전환값최대화,86893,1196,941517.0,100.0,5372676.0
2026-02-24,cloop,meta,,FB_프로모션_허브_구매_전환값최대화,0,0,0.0,3.0,161785.0
2026-02-24,cloop,meta,,FB_화이바_구매_전환값최대화,68753,516,808171.0,73.0,4104351.0
2026-02-24,cloop,meta,,FB_화이바_구매_전환수최대화,115258,1490,1765300.0,104.0,5583517.0
2026-02-25,cloop,meta,,FB_귤사비소다_결제시작_전환수최대화,124882,1178,1429666.0,72.0,3451279.0
2026-02-25,cloop,meta,,FB_귤사비소다_구매_전환수최대화,0,0,0.0,1.0,90000.0
2026-02-25,cloop,meta,,FB_애사비소다_구매_전환값최대화,152056,1167,1358345.0,62.0,4010183.0
2026-02-25,cloop,meta,,FB_애사비소다_구매_전환값최대화_골라담기,101435,1280,1452105.0,84.0,4941523.0
2026-02-25,cloop,meta,,FB_애사비소다_구매_전환수최대화_TCPA,42989,669,452816.0,30.0,1811300.0
2026-02-25,cloop,meta,,FB_애사비소다_구매_전환수최대화_TROAS,49787,642,610798.0,50.0,3367554.0
2026-02-25,cloop,meta,,FB_애사비소다_구매_전환수최대화_골라담기,131647,1548,1284196.0,93.0,4153084.0
2026-02-25,cloop,meta,,FB_프로모션_애사비소다_결제시작_전환수최대화,39480,851,431205.0,34.0,1785923.0
2026-02-25,cloop,meta,,FB_프로모션_애사비소다_구매_전환값최대화,93805,1230,1033046.0,73.0,3968327.0
2026-02-25,cloop,meta,,FB_프로모션_허브_구매_전환값최대화,0,0,0.0,2.0,86481.0
2026-02-25,cloop,meta,,FB_화이바_구매_전환값최대화,43324,497,636865.0,19.0,1022582.0
